"Computer Name","IP Address","OS","CPU","Last Report Time"
"004860391051","192.168.254.14
100.116.204.178
172.19.178.32","Win10 10.0.17134.590 (1803)","1600 MHz Pentium","Thu, 31 Oct 2019 11:36:30 +0000"
"251FSNLT007","10.71.1.120","Win10 10.0.17134.1069 (1803)","1900 MHz Core i5-8350U","Tue, 05 Nov 2019 17:24:18 +0000"
"251FSNLT001","172.25.5.66","Win10 10.0.18362.418 (1903)","1800 MHz Core i5-8250U","Tue, 05 Nov 2019 17:59:01 +0000"
"251FSN010","172.16.0.234","Win10 10.0.17134.1009 (1803)","2500 MHz Core i5-6300U","Sun, 03 Nov 2019 13:15:54 +0000"
"251ADMPC004","10.71.0.94","Win10 10.0.18362.239 (1903)","3000 MHz Core i5-8500","Tue, 05 Nov 2019 17:32:33 +0000"
"251ADMPC002","10.71.8.19","Win10 10.0.17134.376 (1803)","3000 MHz Core i5-8500","Tue, 05 Nov 2019 18:15:43 +0000"
"251ADMPC001","10.71.8.24","Win10 10.0.10586.1176 (1511)","3400 MHz Core i7-4770","Tue, 05 Nov 2019 18:15:59 +0000"
"251ADMLT002","192.168.0.14
172.19.172.144","Win10 10.0.17134.1009 (1803)","2500 MHz Core i5-6300U","Mon, 28 Oct 2019 00:24:28 +0000"
"251FSNLT060","172.16.6.171","Win10 10.0.17134.885 (1803)","1800 MHz Core i5-8250U","Thu, 24 Oct 2019 15:13:58 +0000"
"250TIMPC002","10.71.96.26","Win7 6.1.7601","3200 MHz Core i5-6500","Tue, 05 Nov 2019 18:07:15 +0000"
"250PEDLT010","192.168.5.21
172.19.172.58","Win10 10.0.17134.590 (1803)","1900 MHz Core i5-8350U","Sat, 02 Nov 2019 05:47:04 +0000"
"250ORTLT001","10.0.161.43
172.19.172.215","Win10 10.0.17134.590 (1803)","2500 MHz Core i5-6300U","Mon, 04 Nov 2019 19:53:55 +0000"
"250LABPC116","172.16.6.145","Win10 10.0.17134.590 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 17:28:30 +0000"
"250LABPC115","172.16.3.49","Win10 10.0.17134.590 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 17:25:40 +0000"
"250LABPC114","172.16.4.74","Win10 10.0.17134.590 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 18:15:48 +0000"
"250LABPC112","10.71.80.98","Win10 10.0.17134.590 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 17:41:01 +0000"
"250LABPC111","10.71.81.77","Win10 10.0.17134.590 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 18:14:19 +0000"
"250THCPC990","10.71.88.35","Win7 6.1.7601","3200 MHz Core i5-6500","Tue, 05 Nov 2019 18:10:13 +0000"
"250LABPC110","10.71.81.72","Win10 10.0.17134.590 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 18:11:30 +0000"
"251IMCPC001","172.16.7.177","Win10 10.0.17134.590 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 17:52:09 +0000"
"251OBGLT001","172.16.5.225","Win10 10.0.17134.590 (1803)","1900 MHz Core i5-8350U","Fri, 01 Nov 2019 20:43:07 +0000"
"251PEDPC027","10.71.16.108","Win10 10.0.17134.590 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 17:25:15 +0000"
"251PEDPC026","10.71.16.63","Win10 10.0.17134.590 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 18:01:06 +0000"
"251PEDPC025","10.71.16.104","Win10 10.0.17134.590 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 17:40:34 +0000"
"251PEDPC024","10.71.17.193","Win10 10.0.17134.590 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 17:52:51 +0000"
"251PEDPC023","10.71.17.214","Win10 10.0.17134.590 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 17:38:25 +0000"
"251PEDPC001","10.71.17.153","Win10 10.0.17134.590 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 16:47:37 +0000"
"251PEDLT005","192.168.254.67
172.19.173.72","Win10 10.0.17134.1009 (1803)","2500 MHz Core i5-6300U","Mon, 04 Nov 2019 04:16:08 +0000"
"251ITSPC001","10.71.0.137","Win10 10.0.17134.1009 (1803)","3500 MHz Core i7-4770K","Tue, 05 Nov 2019 18:00:18 +0000"
"251PEDLT002","172.16.0.162","Win10 10.0.17134.1009 (1803)","2500 MHz Core i5-6300U","Thu, 31 Oct 2019 20:24:02 +0000"
"251OBGPC990","10.71.17.58","Win10 10.0.17134.590 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 17:59:37 +0000"
"251OBGPC019","10.71.16.44","Win10 10.0.17134.590 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 18:02:08 +0000"
"251OBGPC018","10.71.16.46","Win10 10.0.17134.590 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 18:16:34 +0000"
"251OBGPC017","10.71.17.59","Win10 10.0.17134.590 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 17:40:15 +0000"
"251OBGPC016","10.71.16.35","Win10 10.0.17134.590 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 17:40:55 +0000"
"251OBGPC015","10.71.17.147","Win10 10.0.17134.590 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 17:33:50 +0000"
"251OBGPC014","10.71.16.41","Win10 10.0.17134.590 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 17:47:26 +0000"
"251PEDLT001","192.168.254.69
172.19.175.136","Win10 10.0.17134.1069 (1803)","2500 MHz Core i5-6300U","Sun, 03 Nov 2019 23:00:12 +0000"
"251PEDPC028","10.71.16.57","Win10 10.0.17134.590 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 17:18:10 +0000"
"250LABPC109","10.71.81.75","Win10 10.0.17134.590 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 18:00:26 +0000"
"250LABPC001","10.71.81.170","Win7 6.1.7601","3400 MHz Core i7-4770","Wed, 30 Oct 2019 14:21:30 +0000"
"250IMCPC107","10.71.81.66","Win10 10.0.17134.590 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 17:58:52 +0000"
"250IMCPC106","10.71.81.15","Win10 10.0.17134.407 (1803)","3000 MHz Core i5-8500","Tue, 05 Nov 2019 17:58:30 +0000"
"250IMCPC104","10.71.81.171","Win10 10.0.17134.590 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 18:00:50 +0000"
"250IMCPC103","10.71.81.116","Win10 10.0.17134.590 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 17:57:55 +0000"
"250IMCPC102","172.16.5.235","Win10 10.0.17134.1 (1803)","1900 MHz Core i5-8350U","Fri, 01 Nov 2019 17:22:57 +0000"
"250IMCPC101","10.71.80.109","Win10 10.0.17134.590 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 18:12:47 +0000"
"250IMCPC100","10.71.81.117","Win10 10.0.17134.590 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 18:13:34 +0000"
"250IMCPC115","10.71.81.54","Win10 10.0.17134.829 (1803)","3000 MHz Core i5-8500","Tue, 05 Nov 2019 18:11:52 +0000"
"250FAMPC990","10.71.97.238","Win10 10.0.17134.590 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 18:01:54 +0000"
"250FAMPC338","10.71.97.136","Win10 10.0.17134.590 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 17:46:44 +0000"
"250FAMPC335","10.71.96.161","Win10 10.0.17134.590 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 17:50:29 +0000"
"250FAMPC328","10.71.97.239","Win10 10.0.17134.590 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 18:15:40 +0000"
"250FAMPC327","10.71.97.222","Win10 10.0.17134.590 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 17:34:51 +0000"
"250FAMPC326","10.71.97.217","Win10 10.0.17134.590 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 17:25:15 +0000"
"250FAMPC325","10.71.89.79","Win10 10.0.17134.590 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 17:29:14 +0000"
"250FAMPC309","10.71.97.226","Win10 10.0.17134.590 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 17:52:29 +0000"
"250FAMPC355","10.71.97.139","Win10 10.0.17134.590 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 18:16:46 +0000"
"250LABPC108","172.16.3.121","Win10 10.0.17134.590 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 17:56:59 +0000"
"250IMGPC016","10.71.72.137","Win10 10.0.10586.1176 (1511)","3400 MHz Core i7-2600K","Tue, 05 Nov 2019 18:15:45 +0000"
"250INTEKG002","172.16.1.2","Win10 10.0.17134.1 (1803)","2500 MHz Core i5-6300U","Tue, 05 Nov 2019 18:06:22 +0000"
"250INTPC991","10.71.88.122","Win10 10.0.17134.590 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 17:54:49 +0000"
"250INTPC248","10.71.96.227","Win10 10.0.17134.829 (1803)","3000 MHz Core i5-8500","Tue, 05 Nov 2019 18:09:46 +0000"
"250INTPC238","10.71.97.206","Win10 10.0.17134.1069 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 17:50:36 +0000"
"250INTPC221","10.71.88.80","Win10 10.0.17134.590 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 18:07:49 +0000"
"250INTPC209","10.71.96.214","Win10 10.0.17134.1 (1803)","3000 MHz Core i5-8500","Tue, 05 Nov 2019 17:34:06 +0000"
"250INTPC207","10.71.88.124","Win10 10.0.17134.590 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 17:43:05 +0000"
"250INTPC206","10.71.88.62","Win10 10.0.17134.590 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 17:53:01 +0000"
"250IMGPC017","172.16.1.118","Win10 10.0.17134.590 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 17:20:53 +0000"
"250INTPC205","10.71.88.63","Win10 10.0.17134.590 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 18:14:07 +0000"
"250INTPC203","10.71.88.79","Win10 10.0.17134.590 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 17:40:29 +0000"
"250INTPC201","10.71.88.74","Win10 10.0.17134.590 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 18:11:45 +0000"
"250INTPC007","10.71.88.33","Win7 6.1.7601","2900 MHz Core i3","Tue, 05 Nov 2019 18:04:55 +0000"
"250INTLT005","192.168.254.67
172.19.172.96","Win10 10.0.17134.1009 (1803)","2500 MHz Core i5-6300U","Mon, 28 Oct 2019 12:44:11 +0000"
"250INTLT004","172.16.6.84","Win10 10.0.17134.1009 (1803)","2500 MHz Core i5-6300U","Fri, 25 Oct 2019 20:44:40 +0000"
"250INTLT003","172.16.5.113","Win10 10.0.17134.1009 (1803)","2500 MHz Core i5-6300U","Tue, 05 Nov 2019 18:16:19 +0000"
"250INTLT001","172.16.1.133","Win10 10.0.17134.1009 (1803)","2500 MHz Core i5-6300U","Tue, 05 Nov 2019 00:01:06 +0000"
"250INTPC204","10.71.88.77","Win10 10.0.17134.590 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 18:13:33 +0000"
"250FAMPC308","10.71.97.87","Win10 10.0.17134.590 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 18:06:56 +0000"
"251PEDPC032","10.71.17.145","Win10 10.0.17134.590 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 17:30:21 +0000"
"253FAMLT002","192.168.0.24
172.19.174.92","Win10 10.0.17134.1009 (1803)","2500 MHz Core i5-6300U","Tue, 05 Nov 2019 17:55:38 +0000"
"3MLLVF2","169.254.207.159
172.24.213.53","Win10 10.0.17134.590 (1803)","2500 MHz Core i5-6300U","Tue, 05 Nov 2019 17:43:15 +0000"
"3M0RQG2","172.25.96.8","Win7 6.1.7601","3200 MHz Core i5-6500","Tue, 05 Nov 2019 18:15:29 +0000"
"3LNPSW1","172.19.25.104","Win7 6.1.7601","3400 MHz Core i5-3570","Mon, 04 Nov 2019 21:42:10 +0000"
"3LHSPF2","172.26.85.69","Win10 10.0.17134.590 (1803)","2500 MHz Core i5-6300U","Thu, 24 Oct 2019 13:41:35 +0000"
"3LDRSW1","10.88.248.144","Win7 6.1.7601","3400 MHz Core i5-3570","Tue, 05 Nov 2019 18:09:36 +0000"
"3LDH262","172.16.7.27","Win7 6.1.7601","2300 MHz Core i5-5300U","Tue, 05 Nov 2019 16:45:49 +0000"
"3L2PQG2","172.25.22.46","Win7 6.1.7601","3200 MHz Core i5-6500","Tue, 05 Nov 2019 17:59:06 +0000"
"3RYWDC2","172.16.4.224
172.24.215.28","Win7 6.1.7601","2300 MHz Core i5-5300U","Tue, 05 Nov 2019 17:41:32 +0000"
"3KKRSW1","172.24.211.165","Win7 6.1.7601","3400 MHz Core i5-3570","Tue, 05 Nov 2019 17:56:23 +0000"
"3J7HV52","172.26.10.148","Win7 6.1.7601","2300 MHz Xeon","Tue, 05 Nov 2019 18:10:27 +0000"
"3J7FV52","172.26.11.55","Win7 6.1.7601","2300 MHz Xeon","Tue, 05 Nov 2019 17:35:34 +0000"
"3J7DV52","172.26.10.25","Win7 6.1.7601","2300 MHz Xeon","Tue, 05 Nov 2019 17:47:55 +0000"
"3J6MV52","172.26.10.127","Win7 6.1.7601","2300 MHz Xeon","Tue, 05 Nov 2019 17:58:49 +0000"
"3GLLVF2","172.16.0.117
172.24.209.71","Win7 6.1.7601","2500 MHz Core i5-6300U","Tue, 05 Nov 2019 18:16:32 +0000"
"3DGXKC2","172.24.208.146","Win10 10.0.17134.590 (1803)","2500 MHz Core i5-6300U","Tue, 05 Nov 2019 18:04:44 +0000"
"3CT7S72","172.16.4.204","Win10 10.0.17134.590 (1803)","2300 MHz Core i5-5300U","Thu, 31 Oct 2019 20:27:05 +0000"
"3JLBQ12","172.26.180.174","Win7 6.1.7601","2700 MHz Core i7-4600U","Tue, 05 Nov 2019 17:57:15 +0000"
"3C9TGH2","192.168.254.79
172.19.172.55","Win10 10.0.17134.590 (1803)","2500 MHz Core i5-6300U","Mon, 04 Nov 2019 21:30:16 +0000"
"3SZ1K02","172.25.13.7","Win7 6.1.7601","3200 MHz Core i5-4570","Tue, 05 Nov 2019 18:14:47 +0000"
"401FINLT001","192.168.1.20
172.19.173.85","Win10 10.0.17134.1069 (1803)","2000 MHz Ryzen 5 PRO 2500U w/ Radeon Vega Mobile Gfx","Thu, 31 Oct 2019 14:05:47 +0000"
"401FINLT020","172.19.57.26","Win10 10.0.18362.357 (1903)","2500 MHz Core i5-6300U","Tue, 05 Nov 2019 18:16:25 +0000"
"401FINLT019","172.19.56.23","Win10 10.0.17134.1 (1803)","2300 MHz Core i5-5300U","Tue, 05 Nov 2019 18:05:13 +0000"
"401FINLT018","172.16.2.43","Win10 10.0.17134.885 (1803)","2000 MHz Ryzen 5 PRO 2500U w/ Radeon Vega Mobile Gfx","Tue, 05 Nov 2019 18:07:51 +0000"
"401FINLT017","172.19.56.55","Win10 10.0.17134.590 (1803)","2500 MHz Core i5-6300U","Tue, 05 Nov 2019 18:16:32 +0000"
"401FINLT016","10.0.0.31
172.19.175.32","Win10 10.0.17134.885 (1803)","2300 MHz Core i5-5300U","Wed, 23 Oct 2019 20:04:41 +0000"
"401FINLT015","172.16.1.249","Win10 10.0.17134.885 (1803)","2500 MHz Core i5-6300U","Tue, 05 Nov 2019 18:16:21 +0000"
"401FINLT014","172.16.2.171
169.254.169.220","Win10 10.0.17134.1069 (1803)","2300 MHz Core i5-5300U","Tue, 05 Nov 2019 18:07:06 +0000"
"3WQT9H2","172.26.84.135","Win10 10.0.17134.590 (1803)","2500 MHz Core i5-6300U","Tue, 05 Nov 2019 16:35:41 +0000"
"401FINLT013","172.19.57.45","Win10 10.0.17134.590 (1803)","2000 MHz Ryzen 5 PRO 2500U w/ Radeon Vega Mobile Gfx","Tue, 05 Nov 2019 18:09:01 +0000"
"401FINLT009","192.168.1.168
172.19.174.3","Win10 10.0.18362.418 (1903)","2500 MHz Core i5-6300U","Mon, 04 Nov 2019 22:21:23 +0000"
"401FINLT008","10.228.214.167
172.19.175.226","Win10 10.0.17134.590 (1803)","2500 MHz Core i5-6300U","Tue, 05 Nov 2019 18:00:27 +0000"
"401FINLT007","172.16.1.12","Win10 10.0.17134.590 (1803)","2500 MHz Core i5-6300U","Tue, 05 Nov 2019 18:05:29 +0000"
"401FINLT006","172.16.4.132","Win10 10.0.17134.590 (1803)","2000 MHz Ryzen 5 PRO 2500U w/ Radeon Vega Mobile Gfx","Tue, 05 Nov 2019 13:44:30 +0000"
"401FINLT004","172.16.5.242
172.19.57.177","Win10 10.0.17134.590 (1803)","1900 MHz Core i5-8350U","Tue, 05 Nov 2019 15:17:25 +0000"
"401FINLT003","172.16.7.188","Win10 10.0.17134.885 (1803)","2500 MHz Core i5-6300U","Mon, 04 Nov 2019 15:50:18 +0000"
"401FINLT002","10.0.0.180
172.19.173.143","Win10 10.0.17134.590 (1803)","2300 MHz Core i5-5300U","Wed, 23 Oct 2019 23:56:10 +0000"
"401FINLT012NEW","172.16.4.185
172.19.56.94","Win10 10.0.17134.984 (1803)","2000 MHz Ryzen 5 PRO 2500U w/ Radeon Vega Mobile Gfx","Mon, 04 Nov 2019 21:05:12 +0000"
"251PEDPC033","10.71.16.125","Win10 10.0.17134.590 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 18:10:19 +0000"
"39ZB282","172.25.4.56","Win7 6.1.7601","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 18:06:26 +0000"
"33M0J02","172.19.26.132","Win10 10.0.17134.590 (1803)","2900 MHz Core i5-4570S","Tue, 05 Nov 2019 17:43:48 +0000"
"255PEDPC990","10.64.64.194","Win10 10.0.17134.590 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 17:58:49 +0000"
"255PEDPC005","10.64.64.219","Win10 10.0.17134.590 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 18:12:58 +0000"
"255PEDPC003","10.64.64.125","Win10 10.0.17134.1 (1803)","3000 MHz Core i5-8500","Tue, 05 Nov 2019 18:16:21 +0000"
"255PEDLT003","172.16.6.196","Win10 10.0.17134.1009 (1803)","2500 MHz Core i5-6300U","Tue, 05 Nov 2019 18:13:55 +0000"
"255PEDLT002","172.16.0.234","Win10 10.0.14393.2248 (1607)","2500 MHz Core i5-6300U","Wed, 23 Oct 2019 15:19:43 +0000"
"253PEDPC004","10.64.184.182","Win10 10.0.17134.829 (1803)","3000 MHz Core i5-8500","Tue, 05 Nov 2019 17:41:21 +0000"
"253PEDLT002","192.168.0.109
172.19.173.187","Win10 10.0.17134.1009 (1803)","2500 MHz Core i5-6300U","Mon, 04 Nov 2019 12:35:33 +0000"
"256PEDLT001","172.16.7.226","Win10 10.0.17134.1009 (1803)","2500 MHz Core i5-6300U","Fri, 25 Oct 2019 15:21:07 +0000"
"253LABPC001","10.64.184.191","Win10 10.0.17134.590 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 17:47:46 +0000"
"253FAMPC006","10.64.184.156","Win10 10.0.17134.590 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 18:03:56 +0000"
"253FAMPC005","10.64.184.57","Win10 10.0.17134.590 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 18:15:52 +0000"
"253FAMPC004","10.64.184.159","Win10 10.0.17134.590 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 17:20:31 +0000"
"253FAMPC003","10.64.184.158","Win10 10.0.17134.590 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 17:26:05 +0000"
"253FAMPC002","10.64.184.58","Win10 10.0.17134.590 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 17:41:34 +0000"
"253FAMPC001","172.16.2.109","Win10 10.0.17134.590 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 18:01:50 +0000"
"253FAMLTEKG","172.16.5.239","Win10 10.0.17134.1009 (1803)","2500 MHz Core i5-6300U","Tue, 05 Nov 2019 18:15:26 +0000"
"253FAMPC990","10.64.184.37","Win10 10.0.17134.590 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 17:23:12 +0000"
"38QD3H2","172.16.2.55
172.24.215.24","Win7 6.1.7601","2500 MHz Core i5-6300U","Tue, 05 Nov 2019 18:15:58 +0000"
"256PEDLT002","10.71.1.171","Win10 10.0.17134.1009 (1803)","2500 MHz Core i5-6300U","Fri, 25 Oct 2019 14:32:35 +0000"
"256PEDPC990","10.64.176.197","Win10 10.0.17134.590 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 18:13:41 +0000"
"313YG72","172.16.7.40
172.24.208.212","Win10 10.0.17134.590 (1803)","2300 MHz Core i5-5300U","Tue, 05 Nov 2019 18:11:18 +0000"
"300VG72","172.16.7.206","Win7 6.1.7601","2300 MHz Core i5-5300U","Wed, 30 Oct 2019 12:15:44 +0000"
"2X74N12","172.16.1.125","Win7 6.1.7601","2600 MHz Core i5-4310U","Tue, 05 Nov 2019 17:51:14 +0000"
"2WNJ7V1","172.24.214.201","Win7 6.1.7601","3100 MHz Core i5-2400","Tue, 05 Nov 2019 18:05:05 +0000"
"2W6TV32","172.16.1.188","Win7 6.1.7601","2300 MHz Core i5-5300U","Tue, 05 Nov 2019 17:57:30 +0000"
"2UA9010TJT","172.24.211.169","Win10 10.0.17134.590 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 17:18:07 +0000"
"2TFB842","172.24.213.164","Win10 10.0.17134.590 (1803)","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 18:04:25 +0000"
"256PEDPC020","172.16.3.246","Win10 10.0.17134.590 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 17:48:21 +0000"
"2P7WD72","172.26.84.201","Win10 10.0.18362.239 (1903)","2300 MHz Core i5-5300U","Fri, 25 Oct 2019 20:44:33 +0000"
"2MH3RC2","172.16.0.40","Win7 6.1.7601","2500 MHz Core i5-6300U","Tue, 05 Nov 2019 17:06:45 +0000"
"2M64PW1","172.25.25.79","Win7 6.1.7601","3300 MHz Core i5-3550","Tue, 05 Nov 2019 18:15:31 +0000"
"2HB4F72","172.16.5.126","Win7 6.1.7601","2300 MHz Core i5-5300U","Fri, 25 Oct 2019 19:37:18 +0000"
"2D7TP32","172.16.1.180","Win7 6.1.7601","2300 MHz Core i5-5300U","Tue, 05 Nov 2019 17:34:44 +0000"
"2997H12","172.16.1.26","Win7 6.1.7601","2500 MHz Core i5-4300U","Thu, 24 Oct 2019 20:06:49 +0000"
"297TT52","172.26.177.57","Win10 10.0.17134.590 (1803)","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 18:03:42 +0000"
"28Z46K2","172.20.69.138","Win10 10.0.17134.590 (1803)","3200 MHz Core i5-6500","Tue, 05 Nov 2019 18:00:52 +0000"
"2MQPWF2","10.151.146.249
172.19.170.202","Win10 10.0.17134.950 (1803)","2800 MHz Core i7-6600U","Tue, 05 Nov 2019 17:49:12 +0000"
"401FINLT021","192.168.1.74
172.19.172.192","Win10 10.0.17134.1 (1803)","2500 MHz Core i5-6300U","Tue, 05 Nov 2019 01:33:31 +0000"
"250FAMPC307","10.71.97.103","Win10 10.0.17134.590 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 17:42:57 +0000"
"250FAMPC305","10.71.97.220","Win10 10.0.17134.590 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 18:00:10 +0000"
"241FAMLT003","192.168.1.138
172.19.172.112","Win10 10.0.17134.590 (1803)","2000 MHz Ryzen 5 PRO 2500U w/ Radeon Vega Mobile Gfx","Fri, 01 Nov 2019 04:25:37 +0000"
"241FAMLT002","172.16.2.212","Win10 10.0.17134.590 (1803)","2000 MHz Ryzen 5 PRO 2500U w/ Radeon Vega Mobile Gfx","Tue, 05 Nov 2019 00:24:40 +0000"
"241FAMLT001","172.16.0.229","Win10 10.0.17134.590 (1803)","2000 MHz Ryzen 5 PRO 2500U w/ Radeon Vega Mobile Gfx","Sat, 02 Nov 2019 01:52:09 +0000"
